Date,Rating,Review,Device Type,Is_Burmese,Sentiment_Score,Translated_Review,Sentiment_Score_Translated
8/27/2025 5:18,5,Save and easy to use almost people.,Phone,0,0.43333333333333335,Save and easy to use almost people.,0.43333333333333335
8/26/2025 15:21,5,good job,Phone,0,0.7,good job,0.7
8/26/2025 15:02,2,good,Phone,0,0.7,good,0.7
8/26/2025 14:31,5,good,Phone,0,0.7,good,0.7
8/26/2025 13:03,5,kbzpay is very good.,Phone,0,0.9099999999999999,kbzpay is very good.,0.9099999999999999
8/25/2025 8:51,1,Low Security,Phone,0,0,Low Security,0
8/25/2025 7:11,5,Good,Phone,0,0.7,Good,0.7
8/25/2025 6:19,3,good,Phone,0,0.7,good,0.7
8/24/2025 23:08,5,so good,Tablet,0,0.7,so good,0.7
8/24/2025 16:48,5,not bad,Phone,0,0.3499999999999999,not bad,0.3499999999999999
8/24/2025 16:01,5,Lieybey 3,Phone,0,0,Lieybey 3,0
8/24/2025 15:25,1,ဆုတ်ပြတ်သတ်‌ေနတဲ့customer service ဘာတာဝန်ယူမှုတာဝန်ခံမှုမှမရှိဘူး kbz pay appထဲကနေ X box gift cardဝယ်တာ code ပြန်ပို့မပေးတာကိုmessengerကနေရော ဖုန်းနဲရောပြောတာကိုကျ email ပို့ပါတဲ့ emailပို့တော့ စာမပြန်ဘူး ဘောလီဘောပုတ်နေတဲ့cutomer service နဲ့lee app,Phone,1,0,Terrible customer service. There is no responsibility. I bought an X box gift card from kbz pay app. I was told by messenger and on the phone that the code was not returned.,-1
8/24/2025 12:21,5,that pretty good for money,Phone,0,0.475,that pretty good for money,0.475
8/24/2025 4:54,5,ok,Phone,0,0.5,ok,0.5
8/24/2025 1:37,4,ok,Phone,0,0.5,ok,0.5
8/23/2025 16:21,1,Need to use Dark Mode such other wallet app.,Phone,0,-0.091666667,Need to use Dark Mode such other wallet app.,-0.091666667
8/23/2025 14:11,5,thank good,Phone,0,0.7,thank good,0.7
8/23/2025 12:19,5,thank,Phone,0,0,thank,0
8/23/2025 10:29,5,5stars,Phone,0,0,5stars,0
8/23/2025 5:30,5,ကောင်းပါတယ်,Phone,1,0,It's good,0.7
8/23/2025 4:07,5,Best,Tablet,0,1,Best,1
8/23/2025 2:24,5,ok,Phone,0,0.5,ok,0.5
8/22/2025 18:22,5,good,Phone,0,0.7,good,0.7
8/22/2025 16:15,5,"Good.. but Problem my acc is hacker like! I don't know about that,now i not money! C u... kbz",Phone,0,1,"Good.. but Problem my acc is hacker like! I don't know about that,now i not money! C u... kbz",1
8/22/2025 14:32,1,ဖုန်းအသစ်ထဲkpayပြန်ဖွင့်တာကိုဖွင့်မရဘူးဘဏ်လည်းသွားပြီးပြီ3211လည်းဖုန်းဆက်ပြီးပြီအတည်ပြုပေးဖို့အရေးလုပ်ခိုင်းတာတွေလည်းလုပ်ပေးပြီးပြီမေးတာတွေလည်းဖြေပြီးပြီဒါကိုအရစ်တွေရှည်နေတယ်မသုံးတော့တာပဲကောင်းတယ်စိတ်ပျက်ဖို့ကောင်းတယ်,Phone,1,0,"I can't activate kpay on my new phone. I've been to the bank, I've called 3211, I've asked them to do something to confirm, I've asked them to do things, and I've answered my questions.",0.13636363636363635
8/22/2025 10:30,1,poor service,Phone,0,-0.4,poor service,-0.4
8/22/2025 9:54,5,i like kbzpay,Phone,0,0,i like kbzpay,0
8/21/2025 15:11,5,good,Phone,0,0.7,good,0.7
8/21/2025 14:29,5,kpay app,Phone,0,0,kpay app,0
8/21/2025 13:56,5,The Best Pay .,Phone,0,1,The Best Pay .,1
8/21/2025 12:53,5,good,Phone,0,0.7,good,0.7
8/21/2025 10:51,5,great,Phone,0,0.8,great,0.8
8/21/2025 9:40,5,Kpay innstall app,Phone,0,0,Kpay innstall app,0
8/21/2025 9:37,5,I like,Phone,0,0,I like,0
8/21/2025 9:34,4,Thank you.,Tablet,0,0,Thank you.,0
8/21/2025 7:47,5,I like,Phone,0,0,I like,0
8/21/2025 7:28,5,good,Phone,0,0.7,good,0.7
8/21/2025 7:27,5,good,Phone,0,0.7,good,0.7
8/21/2025 7:19,5,Good. but unsave app,Phone,0,0.7,Good. but unsave app,0.7
8/21/2025 7:18,5,I consider it to be one of the best banks.,Phone,0,1,I consider it to be one of the best banks.,1
8/21/2025 7:16,5,thank kpay working is good,Phone,0,0.7,thank kpay working is good,0.7
8/21/2025 7:01,4,perfect,Tablet,0,1,perfect,1
8/21/2025 6:54,5,I love KBZ Pay app,Phone,0,0.5,I love KBZ Pay app,0.5
8/21/2025 0:51,5,good,Phone,0,0.7,good,0.7
8/20/2025 16:14,5,good,Tablet,0,0.7,good,0.7
8/20/2025 13:36,1,i can't use this application,Phone,0,0,i can't use this application,0
8/20/2025 3:36,5,Best,Tablet,0,1,Best,1
8/20/2025 0:24,5,Like,Tablet,0,0,Like,0
8/19/2025 19:45,5,so good,Phone,0,0.7,so good,0.7
8/19/2025 18:12,5,good,Phone,0,0.7,good,0.7
8/19/2025 14:38,5,ဖွင့်မရဘူ,Tablet,1,0,Can't open,0
8/19/2025 13:04,5,Okပါ,Phone,1,0,Okay,0.5
8/19/2025 13:01,5,ok,Tablet,0,0.5,ok,0.5
8/19/2025 9:05,5,I love,Phone,0,0.5,I love,0.5
8/19/2025 3:33,1,Can't install on my Poco Tablet,Tablet,0,0,Can't install on my Poco Tablet,0
8/19/2025 3:33,3,not bad,Phone,0,0.3499999999999999,not bad,0.3499999999999999
8/19/2025 2:29,5,Thank,Phone,0,0,Thank,0
8/19/2025 2:29,1,login ပြန်၀င်တာ ၀င်မရဘူးစိတ်ပျက်ဖို့ကောင်းတယ်,Phone,1,0,I can't log in again. It's disappointing,-0.6
8/18/2025 18:37,4,nice app,Phone,0,0.6,nice app,0.6
8/18/2025 15:22,5,အဆင်ပြေပါတယ်,Phone,1,0,It's convenient,0
8/18/2025 15:14,1,the latest version seems that it is not be available to all devices..,Phone,0,0.45,the latest version seems that it is not be available to all devices..,0.45
8/17/2025 16:55,5,gooooooood,Phone,0,0,gooooooood,0
8/17/2025 14:18,5,very good,Phone,0,0.9099999999999999,very good,0.9099999999999999
8/17/2025 12:40,5,good,Tablet,0,0.7,good,0.7
8/17/2025 9:23,5,so good,Phone,0,0.7,so good,0.7
8/17/2025 5:39,5,"I like this app, because it help me to save money for the future.",Phone,0,0,"I like this app, because it help me to save money for the future.",0
8/17/2025 3:06,5,good,Phone,0,0.7,good,0.7
8/16/2025 21:41,5,ချစ်း,Phone,1,0,dear,0
8/16/2025 19:58,5,ok,Phone,0,0.5,ok,0.5
8/16/2025 8:41,5,good,Phone,0,0.7,good,0.7
8/16/2025 6:59,1,I have been sending my phone number and you don't even give me code!?,Phone,0,0,I have been sending my phone number and you don't even give me code!?,0
8/16/2025 6:50,5,good,Phone,0,0.7,good,0.7
8/16/2025 6:43,5,good,Phone,0,0.7,good,0.7
8/16/2025 6:19,5,Good,Phone,0,0.7,Good,0.7
8/16/2025 2:57,1,လီး,Phone,1,0,Lee,0
8/16/2025 2:51,5,This app is so good for use,Phone,0,0.7,This app is so good for use,0.7
8/16/2025 0:58,5,Good,Phone,0,0.7,Good,0.7
8/15/2025 16:38,5,good,Phone,0,0.7,good,0.7
8/15/2025 13:37,5,good,Tablet,0,0.7,good,0.7
8/15/2025 7:28,5,Good,Tablet,0,0.7,Good,0.7
8/14/2025 6:00,5,good,Phone,0,0.7,good,0.7
8/14/2025 2:39,5,good,Phone,0,0.7,good,0.7
8/13/2025 20:35,5,ok,Phone,0,0.5,ok,0.5
8/13/2025 17:54,5,so good,Phone,0,0.7,so good,0.7
8/13/2025 17:26,5,အာမခံတာဝန္ယူမူတာဝန္သိမူ အမွားနည္းေအာင္အဆင့္ဆင့္ကိုယ္ပိုင္လုပ္ေဆာင္ထားသမ်ွ အျမန္စံုးအေျခေျပေခ်ာ္ေမြ့ေအာင္ဝန္ေဆာင္မူေပါင္းမ်ားစြာေျဖ ့ေစေနတဲ့ app မိသားစုတိုင္း ေႏြးေထြးမူပိုရေစပါတယ္ လမ္းညြန္းစာေတြးေတာ့ဖတ္ပါ။,Phone,1,0,"Guaranteed, responsible, responsible, step-by-step to minimize errors, everything is done quickly and smoothly, and the app provides many service principles. It makes every family feel more warm. Please read the guide.",0.3904761904761905
8/13/2025 11:10,5,very very good,Phone,0,0.9099999999999999,very very good,0.9099999999999999
8/13/2025 10:55,5,good,Phone,0,0.7,good,0.7
8/13/2025 9:43,5,ok,Phone,0,0.5,ok,0.5
8/13/2025 7:07,5,thank you. l cannot use kBZPay because my kBZPay is lock help me,Phone,0,0,thank you. l cannot use kBZPay because my kBZPay is lock help me,0
8/13/2025 6:33,5,why my phonevshortuted,Phone,0,0,why my phonevshortuted,0
8/13/2025 6:12,5,ye naing,Tablet,0,0,ye naing,0
8/13/2025 4:57,5,good,Phone,0,0.7,good,0.7
8/13/2025 3:50,5,i think it so good,Phone,0,0.7,i think it so good,0.7
8/12/2025 8:46,5,Ok,Phone,0,0.5,Ok,0.5
8/12/2025 7:51,5,very very good,Phone,0,0.9099999999999999,very very good,0.9099999999999999
8/12/2025 2:32,5,Good,Phone,0,0.7,Good,0.7
8/12/2025 0:34,5,very good,Phone,0,0.9099999999999999,very good,0.9099999999999999
8/12/2025 0:23,5,good,Tablet,0,0.7,good,0.7
8/11/2025 17:40,4,good,Phone,0,0.7,good,0.7
8/11/2025 13:13,5,good,Phone,0,0.7,good,0.7
8/11/2025 10:25,5,Good,Phone,0,0.7,Good,0.7
8/11/2025 9:49,5,Ok,Phone,0,0.5,Ok,0.5
8/11/2025 9:35,5,good,Phone,0,0.7,good,0.7
8/11/2025 9:00,1,ငွေထုတ်ခများတယ်,Phone,1,0,High withdrawal fees,0.16
8/11/2025 7:27,1,A lot of error when buying gift cards.Don't sent code or sent the code that has already been used. Even when I contact custom service no one reply. Even Game customer service are availabe 24/7 but this app? This app has customer service that is 24/7 UNAVAILABLE,Phone,0,-0.4,A lot of error when buying gift cards.Don't sent code or sent the code that has already been used. Even when I contact custom service no one reply. Even Game customer service are availabe 24/7 but this app? This app has customer service that is 24/7 UNAVAILABLE,-0.4
8/11/2025 7:23,5,very good,Phone,0,0.9099999999999999,very good,0.9099999999999999
8/11/2025 6:29,5,good,Phone,0,0.7,good,0.7
8/10/2025 18:51,5,ok,Phone,0,0.5,ok,0.5
8/10/2025 14:57,5,Okpl,Phone,0,0,Okpl,0
8/10/2025 13:59,1,L33 ငွေဖြည့်တာတောင် အဝိုင်းလည်နေတယ် သောက်တလွှဲ error တွေနဲ့,Phone,1,0,Even topping up L33 is going round and round with errors,-0.2
8/10/2025 11:35,5,useful app,Phone,0,0.3,useful app,0.3
8/10/2025 10:23,5,good app,Phone,0,0.7,good app,0.7
8/10/2025 9:37,5,good,Phone,0,0.7,good,0.7
8/10/2025 8:42,5,good,Tablet,0,0.7,good,0.7
8/10/2025 7:26,5,better,Tablet,0,0.5,better,0.5
8/10/2025 6:10,4,useful,Phone,0,0.3,useful,0.3
8/10/2025 0:16,5,that apk is safe for our money goog good good good good good good good good,Phone,0,0.6777777777777778,that apk is safe for our money goog good good good good good good good good,0.6777777777777778
8/9/2025 17:30,5,good,Phone,0,0.7,good,0.7
8/9/2025 16:45,5,Good pay methods and money easy currency of Myanmar,Phone,0,0.5666666666666667,Good pay methods and money easy currency of Myanmar,0.5666666666666667
8/9/2025 11:26,1,Did this app just scammed me? I recharged 30k into my SIM card balance and it's nowhere to be found.,Phone,0,0,Did this app just scammed me? I recharged 30k into my SIM card balance and it's nowhere to be found.,0
8/8/2025 16:25,5,ok,Phone,0,0.5,ok,0.5
8/8/2025 12:38,5,good,Phone,0,0.7,good,0.7
8/8/2025 12:33,1,noti တွေ ခုနောက်ပိုင်း အရမ်းအာရုံနောက်ပါတယ်။ ပိတ်ထားရင်လည်း transition လုပ်ရင် မသိလိုက်မှာစိုးလို့ ပိတ်ထားလို့ အဆင်မပြေပါဘူး။ ကြော်ငြာ noti တွေပါ တက်တာပါ။,Phone,1,0,"Noti has been paying attention lately. If you turn it off, you won't know if you transition, so it's inconvenient. Advertising notices.",-0.45
8/8/2025 5:07,5,ok,Phone,0,0.5,ok,0.5
8/8/2025 3:13,5,Theinzaw,Phone,0,0,Theinzaw,0
8/8/2025 2:50,1,Unreliable! never took responsibility for those who lost their money in device switch and they also lack security!,Tablet,0,0,Unreliable! never took responsibility for those who lost their money in device switch and they also lack security!,0
8/7/2025 16:53,5,good,Tablet,0,0.7,good,0.7
8/7/2025 16:51,5,Good,Tablet,0,0.7,Good,0.7
8/7/2025 15:26,5,good,Phone,0,0.7,good,0.7
8/7/2025 13:53,5,verry good app,Phone,0,0.7,verry good app,0.7
8/7/2025 8:06,5,use ful,Phone,0,0,use ful,0
8/7/2025 7:25,5,good,Phone,0,0.7,good,0.7
8/7/2025 7:11,5,ok,Phone,0,0.5,ok,0.5
8/7/2025 5:12,5,ဖွင့်မရဖူ,Phone,1,0,Open the crown,0
8/7/2025 3:37,5,very,Phone,0,0.2,very,0.2
8/7/2025 2:39,5,happy,Phone,0,0.8,happy,0.8
8/6/2025 19:12,5,Verry good,Tablet,0,0.7,Verry good,0.7
8/6/2025 18:50,5,good,Phone,0,0.7,good,0.7
8/6/2025 9:15,5,nice app,Tablet,0,0.6,nice app,0.6
8/6/2025 5:49,5,For me Ok,Phone,0,0.5,For me Ok,0.5
8/6/2025 4:40,5,okk,Phone,0,0,okk,0
8/6/2025 4:39,5,good,Phone,0,0.7,good,0.7
8/5/2025 23:40,3,Good,Phone,0,0.7,Good,0.7
8/5/2025 16:43,5,good,Phone,0,0.7,good,0.7
8/5/2025 14:31,5,ok,Phone,0,0.5,ok,0.5
8/5/2025 14:12,5,save,Phone,0,0,save,0
8/5/2025 11:29,5,good,Phone,0,0.7,good,0.7
8/5/2025 11:20,4,Useful application,Phone,0,0.3,Useful application,0.3
8/5/2025 7:04,4,"If KBZ Pay has an option to verify from viber, I would love to give five stars. For now, I can't even log in to my own account because of signal lost.",Phone,0,0.55,"If KBZ Pay has an option to verify from viber, I would love to give five stars. For now, I can't even log in to my own account because of signal lost.",0.55
8/5/2025 6:25,5,like,Phone,0,0,like,0
8/5/2025 5:27,5,good,Phone,0,0.7,good,0.7
8/5/2025 1:33,5,nice apk,Phone,0,0.6,nice apk,0.6
8/5/2025 1:22,5,good,Phone,0,0.7,good,0.7
8/4/2025 18:10,5,very good,Phone,0,0.9099999999999999,very good,0.9099999999999999
8/4/2025 16:48,5,thank,Phone,0,0,thank,0
8/4/2025 15:44,5,regular,Phone,0,0,regular,0
8/4/2025 14:52,5,Ok,Phone,0,0.5,Ok,0.5
8/4/2025 11:39,5,best,Phone,0,1,best,1
8/4/2025 9:45,3,Worst App And Worst Services,Phone,0,-1,Worst App And Worst Services,-1
8/4/2025 6:29,5,nice,Phone,0,0.6,nice,0.6
8/4/2025 6:02,5,good,Tablet,0,0.7,good,0.7
8/3/2025 20:23,5,nice,Phone,0,0.6,nice,0.6
8/3/2025 18:13,1,bad update.log in difficult.,Phone,0,-0.6,bad update.log in difficult.,-0.6
8/3/2025 15:36,5,nice and useful application for us.,Phone,0,0.44999999999999996,nice and useful application for us.,0.44999999999999996
8/3/2025 12:08,2,it is usefull,Phone,0,0,it is usefull,0
8/3/2025 11:30,2,Hi! I would like to report sth.I haven't used this acc for a couple of days and when I open this app it showed I need to put my pin.and all to login from the very start.I have everything needed for my login but not the 'Pin' I forgot what number are and forget to screenshot it .Pls help me login to my acc.,Phone,0,0.1,Hi! I would like to report sth.I haven't used this acc for a couple of days and when I open this app it showed I need to put my pin.and all to login from the very start.I have everything needed for my login but not the 'Pin' I forgot what number are and forget to screenshot it .Pls help me login to my acc.,0.1
8/3/2025 9:34,5,My KBZ Update level...?,Phone,0,0,My KBZ Update level...?,0
8/3/2025 7:03,5,good app,Phone,0,0.7,good app,0.7
8/2/2025 11:55,5,This is my favorite app.,Tablet,0,0.5,This is my favorite app.,0.5
8/2/2025 11:16,5,useful application,Phone,0,0.3,useful application,0.3
8/2/2025 6:56,5,good,Phone,0,0.7,good,0.7
8/2/2025 4:55,1,K pay service ကို ဘဏ်တိုင်းမှာမရနိုင်ရင် အဆင်မပြေဘူး,Phone,1,0,"If K pay service is not available in every bank, it is not convenient",-0.2
8/2/2025 4:22,1,အရင်အဟောင်းက ကိုယ်ဘယ်ကိုလွှဲတယ်ဆိုတဲ့ Transction message ကို ကြည့်လို့ရတယ်။ခု Version ကပြန်ကြည့်မရတော့ Scan ဖတ်ပြီးပေးမိတဲ့ဖုန်းနံပတ်တွေကို ဘယ်လို ပြန်ရှာရမှာလဲ။Version မြှင့်လေ၊ပိုမိုကောင်းမွန်တဲ့ Service ရရမှာကို အခုကကျန်တာတွေသာ၊Promote ပိုတိုးလုပ်လာပြီး၊Customer အတွက် ပိုမိုလွယ်ကူတဲ့အသုံးပြုမှု့ပုံစံက လျော့ကျသွားတယ်။ခု Transction message မှာ ဘာမှမပေါ်တော့ Scan ဖတ်ပို့ပေးမိသမျှ ဘာအလုပ်မှ ဆက်လုပ်လို့မရဖြစ်နေတယ်။,Phone,1,0,"In the old version, you can see the transaction message that you transferred to. Now you can't look back at the version, so how do you find the phone numbers that were scanned? If you upgrade the version, you will get a better service. Now, the only thing left is to promote more, and the easier use for the customer has decreased.",0.1
8/2/2025 3:20,5,good,Phone,0,0.7,good,0.7
8/2/2025 3:11,1,face photo error,Phone,0,0,face photo error,0
8/1/2025 22:36,4,good but sometime delay,Phone,0,0.7,good but sometime delay,0.7
8/1/2025 16:21,5,good,Tablet,0,0.7,good,0.7
8/1/2025 12:19,5,Good,Phone,0,0.7,Good,0.7
8/1/2025 10:03,5,good,Phone,0,0.7,good,0.7
8/1/2025 3:47,5,good jot,Phone,0,0.7,good jot,0.7
8/1/2025 0:01,5,nice,Phone,0,0.6,nice,0.6
7/31/2025 20:09,5,good,Tablet,0,0.7,good,0.7
7/31/2025 18:08,2,it's too much steps to even change my pin!,Phone,0,0.25,it's too much steps to even change my pin!,0.25
7/31/2025 10:27,5,Soo good,Tablet,0,0.7,Soo good,0.7
7/31/2025 9:08,5,like,Phone,0,0,like,0
7/31/2025 9:01,5,verygood,Tablet,0,0,verygood,0
7/31/2025 8:09,5,All right good. Than you KBZpay မဂ်လာနေ့သစ်လေးတွေနေ့တိုင်နီးပါးအဆင်ပြေနေပါတယ်ခင်ဗျာ အကောင်းဆုံးငွေလွဲငွေထုတ် နံပါတ် 1 KBZpay ပါအကြိုက်ဆုံး app လေးပါအားလုံးသုံးစေချင်ပါတယ် မြန်မာပြည်ရဲ့ နံပါတ် 1 app ပါ ကျေဇူးတင်ပါတယ်ခင်ဗျာ မဂ်လာနေ့ရက်တိုင်ပါဘဲခင်ဗျာ,Phone,1,0.4928571428571428,"All right good. Than you, KBZpay is convenient almost every day. The best money transfer app. I want everyone to use KBZpay's favorite app. Thank you for being the number 1 app in Myanmar. Even on Magla day.",0.6214285714285714
7/31/2025 4:58,5,kpay Up app plase,Tablet,0,0,kpay Up app plase,0
7/31/2025 4:14,4,Sai Zar Ni,Phone,0,0,Sai Zar Ni,0
7/31/2025 4:11,5,thank,Phone,0,0,thank,0
7/31/2025 3:15,5,good,Phone,0,0.7,good,0.7
7/30/2025 17:31,5,useful,Phone,0,0.3,useful,0.3
7/30/2025 12:49,5,good,Phone,0,0.7,good,0.7
7/30/2025 4:52,5,good app,Phone,0,0.7,good app,0.7
7/29/2025 17:33,5,Good Pay Ment,Phone,0,0.7,Good Pay Ment,0.7
7/29/2025 12:15,3,close app quickly.,Phone,0,0.3333333333333333,close app quickly.,0.3333333333333333
7/29/2025 8:40,5,I like this app,Phone,0,0,I like this app,0
7/29/2025 7:21,5,good,Phone,0,0.7,good,0.7
7/29/2025 3:21,5,ok,Tablet,0,0.5,ok,0.5
7/28/2025 16:47,5,Like!,Phone,0,0,Like!,0
7/28/2025 14:28,5,ok,Phone,0,0.5,ok,0.5
7/28/2025 13:17,5,Good,Phone,0,0.7,Good,0.7
7/28/2025 12:44,5,very unite to use,Phone,0,0.2,very unite to use,0.2
7/28/2025 8:44,2,စစ်မှန်သောအခြေနေ,Phone,1,0,The real situation,0.2
7/28/2025 7:18,1,SIM card ပျောက်သွားလို့ လူကိုယိတိုင်ရောမှတ်ပုံတင်နဲ့ပါ အကောင့်သွားပြန်လျှောက်တာကို အရေးမပါတယ့်အဆင့်တွေလျှောက်လုပ်ခိုင်းနေတယ့် အသုံးမကျတယ့် ၀န်ဆောင်မှု Kpay ကိုတစ်သက်လုံးမသုံးတော့ပါ sorry ပဲ,Phone,1,-0.5,"Because the SIM card is lost, people are forced to go through insignificant steps of registering and going back and forth to the account. This is a useless service. I will not use Kpay for the rest of my life. Sorry.",-0.325
7/28/2025 2:40,3,ပိုက်ဆံတွေလည်းအလိုလိုရောက်မလာဘူး ),Phone,1,0,Money doesn't come automatically.),0
7/27/2025 19:14,5,good,Tablet,0,0.7,good,0.7
7/27/2025 15:18,5,Good,Phone,0,0.7,Good,0.7
7/27/2025 13:34,5,good,Phone,0,0.7,good,0.7
7/27/2025 8:34,5,excellent application,Phone,0,1,excellent application,1
7/27/2025 6:55,5,learning,Phone,0,0,learning,0
7/27/2025 6:07,5,good,Phone,0,0.7,good,0.7
7/27/2025 6:07,5,good,Phone,0,0.7,good,0.7
7/26/2025 15:36,5,Easy fill up my phone bill and take out money every where.,Phone,0,0.43333333333333335,Easy fill up my phone bill and take out money every where.,0.43333333333333335
7/26/2025 9:58,5,good luck kpay,Phone,0,0.7,good luck kpay,0.7
7/26/2025 5:46,4,Nice App,Phone,0,0.6,Nice App,0.6
7/25/2025 9:49,5,good,Phone,0,0.7,good,0.7
7/25/2025 7:48,5,good,Tablet,0,0.7,good,0.7
7/25/2025 6:36,5,good KBZPay,Phone,0,0.7,good KBZPay,0.7
7/25/2025 5:52,5,verygoods,Phone,0,0,verygoods,0
7/25/2025 4:15,5,good KBZ,Phone,0,0.7,good KBZ,0.7
7/24/2025 12:17,5,ok thank,Phone,0,0.5,ok thank,0.5
7/24/2025 11:18,5,The Best app,Phone,0,1,The Best app,1
7/24/2025 9:53,5,Ok,Phone,0,0.5,Ok,0.5
7/24/2025 8:57,5,ok,Phone,0,0.5,ok,0.5
7/24/2025 7:02,1,bad,Phone,0,-0.7,bad,-0.7
7/24/2025 6:46,5,အရမ်းအသုံးဝင်သည်။,Phone,1,0,Very useful.,0.39
7/24/2025 6:44,5,Good,Phone,0,0.7,Good,0.7
7/24/2025 6:02,5,best,Phone,0,1,best,1
7/24/2025 5:23,5,nice,Tablet,0,0.6,nice,0.6
7/23/2025 23:31,5,good,Tablet,0,0.7,good,0.7
7/23/2025 16:58,5,good,Tablet,0,0.7,good,0.7
7/23/2025 12:56,5,good,Phone,0,0.7,good,0.7
7/23/2025 12:29,4,"I hope the development team can consider updating the UI to support edge-to-edge layout in future versions of the app for Android , as recommended by Google since Android 10.",Phone,0,0,"I hope the development team can consider updating the UI to support edge-to-edge layout in future versions of the app for Android , as recommended by Google since Android 10.",0
7/23/2025 4:00,5,ok,Phone,0,0.5,ok,0.5
7/22/2025 15:34,5,goodjob,Phone,0,0,goodjob,0
7/22/2025 13:25,5,good app,Phone,0,0.7,good app,0.7
7/22/2025 8:50,5,good,Phone,0,0.7,good,0.7
7/22/2025 8:31,4,ကောင်းပါတယ်,Phone,1,0,It's good,0.7
7/22/2025 8:21,1,တာ၀န်ယူမှုမရှိတဲ့ KBZ ပါ,Phone,1,0,KBZ is not responsible,-0.1
7/22/2025 5:17,5,goot,Phone,0,0,goot,0
7/22/2025 5:14,1,like,Phone,0,0,like,0
7/22/2025 3:48,5,good apps,Tablet,0,0.7,good apps,0.7
7/21/2025 19:11,5,nice,Phone,0,0.6,nice,0.6
7/21/2025 14:14,1,"The app is loaded with alots of stuffs like online shopping,games and movies,making it very slow and feel heavy to use. Moreover,after making a transection,the promo ads popup(spin?) is so annoying.It always redirect to that promo page without my any consent",Phone,0,-0.295,"The app is loaded with alots of stuffs like online shopping,games and movies,making it very slow and feel heavy to use. Moreover,after making a transection,the promo ads popup(spin?) is so annoying.It always redirect to that promo page without my any consent",-0.295
7/21/2025 14:00,5,အိုက်လှ,Tablet,1,0,Awesome,1
7/21/2025 10:02,5,သုံးမရလို်ဘယ်လို့လုပ်ရမလဲ့,Tablet,1,0,Why not use it?,0
7/21/2025 9:21,5,very nice,Phone,0,0.78,very nice,0.78
7/21/2025 6:24,5,good,Phone,0,0.7,good,0.7
7/20/2025 19:50,5,phyoko,Phone,0,0,phyoko,0
7/20/2025 16:03,5,♥️♥️♥️♥️♥️,Phone,0,0,♥️♥️♥️♥️♥️,0
7/20/2025 15:20,5,this app use verygood.,Phone,0,0,this app use verygood.,0
7/20/2025 14:59,5,Good,Phone,0,0.7,Good,0.7
7/20/2025 10:15,5,like,Phone,0,0,like,0
7/20/2025 10:13,5,like,Phone,0,0,like,0
7/20/2025 5:14,1,အကောက်ဖွင့်မရခြင်း,Phone,1,0,Unable to open the account,-0.25
7/19/2025 21:48,5,good,Phone,0,0.7,good,0.7
7/19/2025 17:14,5,မမကေ,Phone,1,0,Mama Kay,0
7/19/2025 10:28,5,ဘာဖြစ်လို့ အကောင့်ဖွင့်မရတာလဲ မျက်နှာကို ဓာတ်ပုံ ဆယ်ခါရိုက် ကိုးခါရိုက်နဲ့ လုံးဝဆဆင်မပြေတဲ့ ဝန်ဆောင်မှုဘဲ ငါ ထည့်တဲ့ အချက်လက်က အကုန်စုံပြီးသား,Phone,1,0,"Why can't I open an account? I took ten photos of my face nine times, and the service is completely inadequate, but the information I entered is already complete.",0.05
7/19/2025 1:26,5,good app,Tablet,0,0.7,good app,0.7
7/18/2025 13:41,5,good,Phone,0,0.7,good,0.7
7/18/2025 10:06,1,Ok,Phone,0,0.5,Ok,0.5
7/18/2025 3:14,5,Kpay is convenient.,Phone,0,0,Kpay is convenient.,0
7/17/2025 17:04,5,good,Phone,0,0.7,good,0.7
7/17/2025 14:56,5,My VIP,Phone,0,0,My VIP,0
7/17/2025 13:10,4,သုံးရတာကောင်းပါတယ်,Phone,1,0,Good to use,0.7
7/17/2025 9:58,5,ok,Phone,0,0.5,ok,0.5
7/17/2025 7:50,5,Good pro,Phone,0,0.7,Good pro,0.7
7/17/2025 6:41,5,nice,Phone,0,0.6,nice,0.6
7/17/2025 5:17,5,Good Kpay,Phone,0,0.7,Good Kpay,0.7
7/16/2025 19:43,5,Good,Tablet,0,0.7,Good,0.7
7/16/2025 16:33,5,I light this.,Tablet,0,0.4,I light this.,0.4
7/16/2025 10:21,4,not bad,Phone,0,0.3499999999999999,not bad,0.3499999999999999
7/16/2025 5:55,5,ok,Phone,0,0.5,ok,0.5
7/16/2025 1:01,5,good,Phone,0,0.7,good,0.7
7/15/2025 3:49,5,လီးပဲ,Phone,1,0,It's Lee,0
7/15/2025 3:49,1,not working apk,Phone,0,0,not working apk,0
7/14/2025 21:05,5,Nice,Phone,0,0.6,Nice,0.6
7/14/2025 15:10,5,Like,Phone,0,0,Like,0
7/14/2025 15:00,5,ok,Phone,0,0.5,ok,0.5
7/14/2025 13:00,5,good,Phone,0,0.7,good,0.7
7/14/2025 9:57,2,❤️,Phone,0,0,❤️,0
7/14/2025 6:58,5,ok,Phone,0,0.5,ok,0.5
7/14/2025 6:50,5,I like this,Phone,0,0,I like this,0
7/13/2025 19:08,5,no problem,Phone,0,0,no problem,0
7/13/2025 14:52,5,good,Tablet,0,0.7,good,0.7
7/12/2025 17:30,5,good,Phone,0,0.7,good,0.7
7/11/2025 17:49,5,please this device useful,Phone,0,0.3,please this device useful,0.3
7/11/2025 13:06,5,နှစ်သက်တယ်,Phone,1,0,I like it,0
7/11/2025 7:00,5,good,Phone,0,0.7,good,0.7
